user,channel,message,timestamp,time,donation
user_14,channel_4,,2022-07-09 07:40:52,07:40:52,0
user_495,channel_1,OUR BOOMER,2022-07-09 07:50:15,07:50:15,0
user_959,channel_4,<3 <3,2022-07-09 08:40:22,08:40:22,0
user_412,channel_3,KEKW  DOODOO,2022-07-09 09:04:49,09:04:49,0
user_404,channel_1,AOOOOE,2022-07-09 10:04:56,10:04:56,0
user_575,channel_3,monkaW,2022-07-09 11:37:44,11:37:44,0
user_120,channel_2,chat = not chad,2022-07-09 12:08:16,12:08:16,0
user_501,channel_5,@ICAntF331MyFAce then sub,2022-07-09 12:54:41,12:54:41,0
user_35,channel_2,EZ True,2022-07-09 13:18:09,13:18:09,0
user_111,channel_4,EZ,2022-07-09 13:37:50,13:37:50,0
user_759,channel_1,who am i today YEP,2022-07-09 13:50:17,13:50:17,0
user_146,channel_4,CHAT WE ACTUALLY CAN DO THINGS,2022-07-09 14:32:25,14:32:25,0
user_50,channel_4,KEKW,2022-07-09 14:41:52,14:41:52,0
user_83,channel_5,5Head,2022-07-09 16:01:12,16:01:12,0
user_146,channel_3,@133457 4Head,2022-07-09 16:01:54,16:01:54,0
user_707,channel_5,popCat,2022-07-09 17:03:34,17:03:34,0
user_308,channel_3,"@WellEndowedGerbil Not sure you'd been paying attention, clearly there's more to it than ""just not getting help""",2022-07-09 17:31:28,17:31:28,0
user_450,channel_5,4?,2022-07-09 17:47:06,17:47:06,0
user_267,channel_4,so moment >> future,2022-07-09 19:21:09,19:21:09,0
user_415,channel_1,When you do things that you don't want to do,2022-07-09 19:28:06,19:28:06,0
user_496,channel_5,sus nut clarity,2022-07-09 19:34:24,19:34:24,0
user_117,channel_1,@Domwindu No problem FeelsOkayMan,2022-07-09 19:34:53,19:34:53,0
user_729,channel_5,I used to feel this in a small way. Today it manifests instead as a complete lack of fear of death.,2022-07-09 20:12:13,20:12:13,0
user_122,channel_1,GREYMANE OR BATTLEBORN?,2022-07-09 20:17:27,20:17:27,0
user_45,channel_3,O,2022-07-09 21:31:29,21:31:29,0
user_1,channel_3,where reality kicks in,2022-07-09 22:31:18,22:31:18,0
user_480,channel_5,monkaW,2022-07-09 23:17:34,23:17:34,0
user_78,channel_5,GIGACHAD,2022-07-09 23:26:24,23:26:24,0
user_550,channel_5,Doom,2022-07-09 23:28:30,23:28:30,0
user_549,channel_4,accountability Pog,2022-07-09 23:42:11,23:42:11,0
user_198,channel_5,MEDITATION!!! AOOOOE AOOOOE AOOOOE AOOOOE AOOOOE AOOOOE,2022-07-10 00:02:20,00:02:20,0
user_24,channel_2,Sadge now I gotta clean myself up,2022-07-10 00:10:42,00:10:42,0
user_1033,channel_1,LUL,2022-07-10 00:15:55,00:15:55,0
user_199,channel_4,again with the looking for a steady place with people who he was supposed to rely on and they failed him,2022-07-10 00:27:15,00:27:15,0
user_578,channel_2,LESSS GOOOOO,2022-07-10 01:04:57,01:04:57,0
user_585,channel_4,KEKW,2022-07-10 01:27:34,01:27:34,0
user_375,channel_5,5Head,2022-07-10 01:43:50,01:43:50,0
user_132,channel_2,lupoK lupoK lupoK lupoK lupoK lupoK,2022-07-10 01:53:28,01:53:28,0
user_542,channel_2,LULW,2022-07-10 02:13:52,02:13:52,0
user_50,channel_2,yikes,2022-07-10 03:16:37,03:16:37,0
user_163,channel_1,FeelsStrongMan,2022-07-10 03:36:50,03:36:50,0
user_276,channel_1,Hi,2022-07-10 05:41:15,05:41:15,10
user_778,channel_5,bro why is he worried about people seeing it instead of trying to get the help hes lookng for.. like fk those people,2022-07-10 05:50:42,05:50:42,0
user_526,channel_4,@KingKrishLIVE Mood Sadge,2022-07-10 06:17:21,06:17:21,0
user_99,channel_2,WERE IN THIS TOGETHER,2022-07-10 06:21:31,06:21:31,0
user_26,channel_5,1,2022-07-10 06:50:39,06:50:39,0
user_365,channel_4,NOOOOOOOOO DON'T,2022-07-10 07:19:09,07:19:09,0
user_509,channel_3,nooooo,2022-07-10 07:20:56,07:20:56,0
user_368,channel_5,I just want to be monke again Sadge,2022-07-10 07:47:55,07:47:55,0
user_1268,channel_3,Love your content!,2022-07-10 08:03:54,08:03:54,5
user_855,channel_5,This man gonna become the omega chad when things sort out,2022-07-10 08:16:37,08:16:37,0
user_473,channel_1,KEKW,2022-07-10 08:52:51,08:52:51,0
user_608,channel_2,@cybercleric BARS,2022-07-10 09:47:30,09:47:30,0
user_586,channel_2,Hoooly,2022-07-10 10:16:25,10:16:25,0
user_812,channel_2,PowerUpL EntropyWins PowerUpR,2022-07-10 10:39:18,10:39:18,0
user_422,channel_1,wanna get real acceptance?,2022-07-10 10:54:25,10:54:25,0
user_1082,channel_3,"I feel like taking my life sometimes , but who will take care of my parents if I die . my sister is too young",2022-07-10 11:00:16,11:00:16,0
user_39,channel_2,Jebaited,2022-07-10 11:37:01,11:37:01,0
user_262,channel_3,day by day,2022-07-10 11:42:32,11:42:32,0
user_425,channel_4,EZ,2022-07-10 11:48:53,11:48:53,0
user_24,channel_4,YEP,2022-07-10 11:51:29,11:51:29,0
user_329,channel_5,PogChamp,2022-07-10 12:51:25,12:51:25,0
user_614,channel_3,Sadge,2022-07-10 14:21:58,14:21:58,0
user_400,channel_1,chad writer,2022-07-10 14:45:17,14:45:17,0
user_73,channel_2,EZ,2022-07-10 15:59:13,15:59:13,0
user_448,channel_3,Pretty sure the dad is the milkman,2022-07-10 16:57:18,16:57:18,0
user_841,channel_1,True,2022-07-10 18:40:50,18:40:50,0
user_614,channel_3,OMEGALUL,2022-07-10 19:25:37,19:25:37,0
user_827,channel_1,Pog,2022-07-10 19:39:51,19:39:51,0
user_146,channel_5,Do you want to play some games monkaW,2022-07-10 20:18:37,20:18:37,0
user_102,channel_1,monkaHmm,2022-07-10 20:31:03,20:31:03,0
user_300,channel_1,Hi,2022-07-10 20:31:16,20:31:16,1000
user_888,channel_2,,2022-07-10 20:40:39,20:40:39,500
user_1372,channel_5,no way,2022-07-10 21:06:15,21:06:15,0
user_1134,channel_1,smash it,2022-07-10 21:07:45,21:07:45,0
user_239,channel_4,16 years,2022-07-10 22:47:09,22:47:09,0
user_407,channel_2,shofuHaha shofuHaha shofuHaha shofuHaha shofuHaha,2022-07-11 00:11:22,00:11:22,0
user_638,channel_4,BOOMER,2022-07-11 00:19:40,00:19:40,0
user_735,channel_3,Hi,2022-07-11 00:39:48,00:39:48,25
user_368,channel_1,advice pls AOOOE,2022-07-11 01:48:54,01:48:54,0
user_423,channel_3,PepoG gg,2022-07-11 02:04:23,02:04:23,0
user_623,channel_4,@Domwindu much love,2022-07-11 02:13:29,02:13:29,0
user_263,channel_3,LUL,2022-07-11 02:22:26,02:22:26,0
user_533,channel_2,You're the best!,2022-07-11 02:32:53,02:32:53,5
user_828,channel_3,@A_Salt_Rifle the guy talking with Dr K. on stream right now.,2022-07-11 03:03:45,03:03:45,0
user_224,channel_5,FeelsStrongMan,2022-07-11 04:12:04,04:12:04,0
user_447,channel_5,"Damn dude, I hope he can reach some self acceptance",2022-07-11 05:20:11,05:20:11,0
user_422,channel_3,POGGERS,2022-07-11 05:20:26,05:20:26,0
user_1258,channel_4,HaChubbu,2022-07-11 05:37:12,05:37:12,0
user_844,channel_5,5Head,2022-07-11 05:50:54,05:50:54,0
user_99,channel_1,<3,2022-07-11 05:59:06,05:59:06,0
user_1040,channel_2,LUL,2022-07-11 06:12:18,06:12:18,0
user_898,channel_3,Love your content!,2022-07-11 06:38:21,06:38:21,25
user_828,channel_2,@A_Salt_Rifle who is this dude?,2022-07-11 07:22:06,07:22:06,0
user_39,channel_5,KEKW,2022-07-11 07:52:25,07:52:25,0
user_136,channel_3,LUL LUL LUL LUL,2022-07-11 08:01:01,08:01:01,0
user_155,channel_3,Hi,2022-07-11 08:06:40,08:06:40,25
user_62,channel_1,Russel,2022-07-11 08:19:22,08:19:22,0
user_860,channel_1,Sadge,2022-07-11 08:24:39,08:24:39,0
user_1252,channel_3,You're the best!,2022-07-11 08:27:57,08:27:57,5
user_241,channel_1,<3 <3,2022-07-11 08:33:08,08:33:08,0
user_1239,channel_5,DO SQUATS,2022-07-11 08:45:16,08:45:16,0
user_37,channel_5,"Sadge a lot of ""happy"" marriages are a front, they're pretending",2022-07-11 09:15:43,09:15:43,0
user_1163,channel_3,NOOOOOOO,2022-07-11 09:39:55,09:39:55,0
user_1378,channel_1,butt,2022-07-11 09:54:11,09:54:11,0
user_203,channel_1,ResidentSleeper,2022-07-11 10:27:06,10:27:06,0
user_1090,channel_1,Lets fucking go,2022-07-11 10:45:23,10:45:23,0
user_624,channel_2,@Domwindu You got this brother,2022-07-11 11:55:36,11:55:36,0
user_477,channel_2,<3,2022-07-11 12:29:51,12:29:51,0
user_415,channel_2,monkaW,2022-07-11 13:53:18,13:53:18,0
user_99,channel_5,IPAD KIDS NO,2022-07-11 15:19:40,15:19:40,0
user_967,channel_1,Hi,2022-07-11 16:01:55,16:01:55,5
user_893,channel_4,LOL,2022-07-11 17:10:07,17:10:07,0
user_254,channel_1,Sadge people use to make fun of me because I looked like JB,2022-07-11 17:32:55,17:32:55,0
user_214,channel_3,BOOMER,2022-07-11 17:50:16,17:50:16,0
user_523,channel_3,),2022-07-11 18:37:25,18:37:25,0
user_378,channel_4,Hmmm,2022-07-11 19:34:32,19:34:32,0
user_93,channel_1,Aw honey... <3,2022-07-11 19:37:27,19:37:27,0
user_24,channel_3,FeelsStrongMan,2022-07-11 19:42:18,19:42:18,0
user_1050,channel_5,Sadge,2022-07-11 19:59:10,19:59:10,0
user_360,channel_3,BELIEVERS EZ,2022-07-11 20:15:56,20:15:56,0
user_99,channel_2,<3 <3,2022-07-11 21:32:52,21:32:52,0
user_575,channel_2,C OMEGALUL ST,2022-07-11 21:39:16,21:39:16,0
user_662,channel_3,@Buttfarm_poker_ YEP,2022-07-11 22:00:34,22:00:34,0
user_1069,channel_2,<3,2022-07-11 22:19:53,22:19:53,0
user_289,channel_5,what have you done Dr K LUL,2022-07-11 22:22:22,22:22:22,0
user_381,channel_3,5 pushups DONE,2022-07-11 23:10:21,23:10:21,0
user_268,channel_3,Hi,2022-07-11 23:32:41,23:32:41,1000
user_748,channel_4,@jaytea111 ayo were you there?,2022-07-12 02:14:29,02:14:29,0
user_798,channel_4,SAME dude SAME,2022-07-12 02:30:10,02:30:10,0
user_713,channel_5,What kind of milk though LUL,2022-07-12 02:38:39,02:38:39,0
user_556,channel_3,did i misshear that LULW,2022-07-12 02:40:33,02:40:33,0
user_152,channel_1,BBoomer,2022-07-12 03:06:11,03:06:11,0
user_418,channel_4,Sadge,2022-07-12 03:45:28,03:45:28,0
user_404,channel_3,,2022-07-12 03:54:28,03:54:28,0
user_76,channel_4,Pog,2022-07-12 04:38:32,04:38:32,0
user_535,channel_2,GIGA CHAD,2022-07-12 04:52:19,04:52:19,0
user_37,channel_5,DOC DOESNT KNOW LUL OMEGALUL,2022-07-12 06:05:37,06:05:37,0
user_2,channel_5,BibleThump BibleThump BibleThump,2022-07-12 06:31:59,06:31:59,0
user_901,channel_4,that's your problem dude you have low self esteem maybe becuase of the things that happened to you but you need to get over them. you need to accept that you aren't white and never will be. accept ur ethnic background and embrace it,2022-07-12 06:55:23,06:55:23,0
user_194,channel_3,"your dad could have been much worse, like my dad",2022-07-12 07:15:26,07:15:26,0
user_38,channel_1,Go for it,2022-07-12 07:16:56,07:16:56,0
user_200,channel_1,how old is he?,2022-07-12 08:26:12,08:26:12,0
user_170,channel_3,FeelsStrongMan,2022-07-12 08:55:45,08:55:45,0
user_368,channel_5,Gelax,2022-07-12 08:56:46,08:56:46,0
user_809,channel_2,used to have very similar thought,2022-07-12 11:18:27,11:18:27,0
user_121,channel_1,"gonna do yoga before bed, for Dr K",2022-07-12 11:50:09,11:50:09,0
user_387,channel_3,like Dom?!,2022-07-12 12:04:27,12:04:27,0
user_775,channel_3,monkaS,2022-07-12 12:24:46,12:24:46,0
user_103,channel_3,EZ Clap,2022-07-12 12:24:51,12:24:51,0
user_658,channel_5,chillax EZ,2022-07-12 13:18:40,13:18:40,0
user_495,channel_1,DOC NO,2022-07-12 13:54:22,13:54:22,0
user_972,channel_5,4Head,2022-07-12 14:06:48,14:06:48,0
user_490,channel_5,0+ LULW,2022-07-12 14:19:36,14:19:36,0
user_448,channel_2,Chad energy,2022-07-12 15:13:11,15:13:11,0
user_234,channel_1,@protomanexe17 What has he changed? He has had an interesting life.,2022-07-12 15:23:27,15:23:27,0
user_51,channel_5,),2022-07-12 15:33:36,15:33:36,0
user_784,channel_5,!live,2022-07-12 15:49:47,15:49:47,0
user_562,channel_3,shove a chainsaw in their face,2022-07-12 16:49:18,16:49:18,0
user_1344,channel_3,NotLikeThis,2022-07-12 16:54:59,16:54:59,0
user_600,channel_4,,2022-07-12 17:21:35,17:21:35,1000
user_328,channel_5,GG NO RE,2022-07-12 17:27:51,17:27:51,0
user_136,channel_1,LUL,2022-07-12 17:29:20,17:29:20,0
user_829,channel_3,i feel your struggle bro,2022-07-12 17:39:17,17:39:17,0
user_1114,channel_3,drhgHeart,2022-07-12 17:41:15,17:41:15,0
user_1175,channel_1,take care yourself,2022-07-12 18:12:04,18:12:04,0
user_402,channel_1,ok got the link im out,2022-07-12 18:14:05,18:14:05,0
user_167,channel_1,do you tho?,2022-07-12 18:50:01,18:50:01,0
user_893,channel_4,Sadge,2022-07-12 19:24:44,19:24:44,0
user_357,channel_2,scratch,2022-07-12 19:48:05,19:48:05,0
user_200,channel_4,KEKW,2022-07-12 20:05:13,20:05:13,0
user_26,channel_2,memories,2022-07-12 20:10:29,20:10:29,0
user_1120,channel_3,<3 <3 <3,2022-07-12 20:13:18,20:13:18,0
user_155,channel_4,FeelsStrongMan,2022-07-12 22:02:30,22:02:30,0
user_533,channel_3,thats rough,2022-07-12 23:27:55,23:27:55,0
user_759,channel_1,i'm still checking LULW,2022-07-12 23:39:14,23:39:14,0
user_404,channel_1,Link Pog,2022-07-13 00:14:21,00:14:21,0
user_1023,channel_5,LFGGGG,2022-07-13 01:02:01,01:02:01,0
user_214,channel_3,candy Pog,2022-07-13 01:27:27,01:27:27,0
user_324,channel_5,$DOM,2022-07-13 02:13:20,02:13:20,0
user_43,channel_2,//bit.ly/3bqNMfr,2022-07-13 02:22:55,02:22:55,0
user_452,channel_2,sus material OMEGALUL,2022-07-13 02:27:10,02:27:10,0
user_686,channel_3,TRUE,2022-07-13 03:01:40,03:01:40,0
user_38,channel_5,🤡,2022-07-13 03:02:27,03:02:27,0
user_39,channel_3,,2022-07-13 03:19:32,03:19:32,0
user_427,channel_1,Powerlessness,2022-07-13 03:21:57,03:21:57,0
user_28,channel_1,LFGGGGG,2022-07-13 03:46:09,03:46:09,0
user_206,channel_4,lol,2022-07-13 04:29:10,04:29:10,0
user_456,channel_1,wait what happened,2022-07-13 05:16:19,05:16:19,0
user_1080,channel_5,I haven't used and got rid of my PS4 for over a year.,2022-07-13 06:12:08,06:12:08,0
user_121,channel_3,yea there's a lot of pain here,2022-07-13 06:54:02,06:54:02,0
user_953,channel_4,(,2022-07-13 07:29:03,07:29:03,0
user_45,channel_5,VoteYea,2022-07-13 07:37:24,07:37:24,0
user_511,channel_1,!rule,2022-07-13 08:24:07,08:24:07,0
user_387,channel_4,THATS A WRAP BOYS,2022-07-13 08:42:22,08:42:22,0
user_96,channel_3,,2022-07-13 08:53:19,08:53:19,1
user_492,channel_1,I always make excuses,2022-07-13 10:48:24,10:48:24,0
user_1233,channel_1,"100 push ups, 100 sit ups, 100 squats, 10km run",2022-07-13 10:55:18,10:55:18,0
user_3,channel_4,YEP GUIDE ME MASTER,2022-07-13 11:10:35,11:10:35,0
user_523,channel_4,chat ur so funny <3,2022-07-13 11:33:52,11:33:52,0
user_261,channel_1,@5dollarshake_ thanks man! deym!,2022-07-13 11:35:04,11:35:04,0
user_867,channel_2,Sadge,2022-07-13 11:36:04,11:36:04,0
user_404,channel_3,,2022-07-13 11:52:45,11:52:45,0
user_289,channel_3,testing,2022-07-13 12:51:10,12:51:10,0
user_1100,channel_1,lol,2022-07-13 13:58:30,13:58:30,0
user_1023,channel_1,Hi,2022-07-13 15:24:38,15:24:38,1000
user_1318,channel_2,yo is my team's nunu really getting interviewed?,2022-07-13 15:58:17,15:58:17,0
user_1347,channel_5,!guide,2022-07-13 16:07:55,16:07:55,0
user_698,channel_3,tyler1B1 EZ tyler1B2,2022-07-13 17:16:50,17:16:50,0
user_888,channel_1,giga chad taco,2022-07-13 18:05:23,18:05:23,0
user_992,channel_1,NotLikeThis,2022-07-13 18:30:59,18:30:59,0
user_634,channel_3,WHAT THE HELL I HAVE TO DO TO GET A TALK WITH DR K,2022-07-13 18:41:36,18:41:36,0
user_809,channel_4,idk but i feel similar,2022-07-13 19:25:29,19:25:29,0
user_380,channel_1,OMEGALUL,2022-07-13 19:55:10,19:55:10,0
user_404,channel_4,EZ Clap,2022-07-13 19:55:42,19:55:42,0
user_889,channel_1,DESKCHAN,2022-07-13 20:04:03,20:04:03,0
user_411,channel_3,<3,2022-07-13 21:09:32,21:09:32,0
user_12,channel_3,uh oh,2022-07-13 21:12:31,21:12:31,0
user_78,channel_1,Sadge,2022-07-13 21:19:06,21:19:06,0
user_1007,channel_3,Lmao,2022-07-13 21:36:24,21:36:24,0
user_517,channel_4,I'm addicted to being lazy,2022-07-13 21:41:52,21:41:52,0
user_176,channel_1,,2022-07-13 22:59:23,22:59:23,1000
user_829,channel_1,JB <3,2022-07-13 23:04:36,23:04:36,0
user_425,channel_5,monkaW,2022-07-13 23:29:51,23:29:51,0
user_286,channel_4,for the cult LUL,2022-07-13 23:57:50,23:57:50,0
user_423,channel_3,WTF,2022-07-14 00:11:15,00:11:15,0
user_1070,channel_4,WutFace,2022-07-14 01:16:08,01:16:08,0
user_70,channel_2,FeelsStrongMan,2022-07-14 01:37:46,01:37:46,0
user_151,channel_2,YEP start a cult YEP,2022-07-14 02:59:05,02:59:05,0
user_368,channel_5,4Head ok,2022-07-14 03:14:36,03:14:36,0
user_416,channel_2,PepoG Make your kids happy FeelsStrongMan,2022-07-14 03:22:57,03:22:57,0
user_907,channel_4,AYAYA,2022-07-14 03:38:48,03:38:48,0
user_16,channel_4,,2022-07-14 03:50:59,03:50:59,500
user_1001,channel_4,Love your content!,2022-07-14 04:34:57,04:34:57,10
user_1387,channel_3,hahaha,2022-07-14 04:52:49,04:52:49,0
user_151,channel_3,YEP,2022-07-14 05:03:41,05:03:41,0
user_759,channel_1,cool FeelsOkayMan,2022-07-14 07:15:27,07:15:27,0
user_449,channel_2,loooool,2022-07-14 07:41:52,07:41:52,0
user_221,channel_5,<3,2022-07-14 07:41:59,07:41:59,0
user_152,channel_1,Dr. K mental guide release date when chat?,2022-07-14 09:08:40,09:08:40,0
user_490,channel_3,You're the best!,2022-07-14 09:47:44,09:47:44,1
user_185,channel_4,KEKW,2022-07-14 10:11:41,10:11:41,0
user_327,channel_5,LUL LUL LUL,2022-07-14 10:16:50,10:16:50,0
user_60,channel_4,LUL,2022-07-14 10:26:09,10:26:09,0
user_120,channel_2,i got it,2022-07-14 12:30:22,12:30:22,0
user_542,channel_2,LULW MILK,2022-07-14 12:51:46,12:51:46,0
user_39,channel_2,protagonist Pog,2022-07-14 13:53:53,13:53:53,0
user_416,channel_5,monkaHmm,2022-07-14 13:55:53,13:55:53,0
user_50,channel_3,FeelsStrongMan,2022-07-14 14:23:18,14:23:18,0
user_1207,channel_1,VirtualHug VirtualHug VirtualHug VirtualHug VirtualHug VirtualHug VirtualHug,2022-07-14 14:36:47,14:36:47,0
user_425,channel_3,monkaHmm,2022-07-14 17:33:04,17:33:04,0
user_335,channel_4,oh man i feel that,2022-07-14 17:44:12,17:44:12,0
user_117,channel_5,!guide,2022-07-14 19:03:22,19:03:22,0
user_8,channel_1,Sadge,2022-07-14 19:19:11,19:19:11,0
user_6,channel_1,it makes me feel sad hes still closed ya,2022-07-14 19:27:52,19:27:52,0
user_597,channel_2,You're the best!,2022-07-14 20:47:05,20:47:05,500
user_214,channel_2,PepoG get touched by chads,2022-07-14 20:55:49,20:55:49,0
user_22,channel_3,yesss,2022-07-14 20:56:14,20:56:14,0
user_1082,channel_3,AHMEDABAD,2022-07-14 21:34:19,21:34:19,0
user_977,channel_3,love to beat up my friends,2022-07-14 21:58:19,21:58:19,0
user_482,channel_2,Hearing a psychiatrist say post nut depression just made my week,2022-07-14 22:14:38,22:14:38,0
user_227,channel_1,xqcOmega xqcOmega xqcOmega,2022-07-14 22:45:00,22:45:00,0
user_197,channel_4,KEKW AMAZING,2022-07-14 22:49:22,22:49:22,0
user_128,channel_1,You're the best!,2022-07-14 23:43:42,23:43:42,5
user_528,channel_3,LUL,2022-07-14 23:58:35,23:58:35,0
user_39,channel_5,quest hard mode monkaW,2022-07-15 00:17:30,00:17:30,0
user_476,channel_2,KEKW,2022-07-15 00:23:30,00:23:30,0
user_573,channel_5,TRU,2022-07-15 00:34:09,00:34:09,0
user_502,channel_1,man we put a lot of pressure on ourselves these days,2022-07-15 00:53:32,00:53:32,0
user_1049,channel_5,is milk a recipe to become a gigachad ?,2022-07-15 01:21:46,01:21:46,0
user_575,channel_2,oh no KEKW,2022-07-15 01:22:26,01:22:26,0
user_156,channel_1,@eddclip for sure,2022-07-15 01:52:15,01:52:15,0
user_368,channel_3,Pumped Pog,2022-07-15 01:55:06,01:55:06,0
user_494,channel_3,chad milk enjoyers vs water fans,2022-07-15 02:28:02,02:28:02,0
user_961,channel_2,"@konkerinjo There isn't one pile that fixes every problem for everyone. Would be nice, but I depend on so so many factors.",2022-07-15 02:40:17,02:40:17,0
user_88,channel_5,Sarcasm LUL,2022-07-15 03:06:39,03:06:39,0
user_416,channel_5,#AD KEKW,2022-07-15 03:27:18,03:27:18,0
user_769,channel_1,we have the technology,2022-07-15 03:57:45,03:57:45,0
user_83,channel_5,5Head,2022-07-15 04:15:44,04:15:44,0
user_36,channel_1,strong bones,2022-07-15 04:57:33,04:57:33,0
user_566,channel_3,,2022-07-15 05:47:41,05:47:41,5
user_393,channel_2,@Tech_Teller parental lock on HG channel LULW,2022-07-15 05:54:38,05:54:38,0
user_962,channel_3,NODDERS LETS GO NODDERS LETS GO NODDERS LETS GO NODDERS LETS GO,2022-07-15 06:32:17,06:32:17,0
user_35,channel_4,FeelsStrongMan good guy,2022-07-15 07:00:16,07:00:16,0
user_166,channel_5,!guide,2022-07-15 07:02:53,07:02:53,0
user_663,channel_4,its okay bro,2022-07-15 07:08:56,07:08:56,0
user_13,channel_2,5Head,2022-07-15 09:02:48,09:02:48,0
user_1012,channel_4,you fkn got this @Domwindu xqcS,2022-07-15 10:28:39,10:28:39,0
user_37,channel_2,@bootyspoon botezCashApp botezCashApp riu100,2022-07-15 11:00:12,11:00:12,0
user_538,channel_1,Gotta be pitta. I relate heavy to this guy.,2022-07-15 11:22:51,11:22:51,0
user_206,channel_1,Dom needs us,2022-07-15 11:31:22,11:31:22,0
user_1152,channel_2,<3,2022-07-15 11:47:22,11:47:22,0
user_78,channel_4,dad Pog,2022-07-15 12:40:35,12:40:35,0
user_21,channel_1,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,2022-07-15 12:44:32,12:44:32,0
user_76,channel_2,EZ,2022-07-15 13:46:58,13:46:58,0
user_422,channel_3,HYPERS,2022-07-15 13:52:03,13:52:03,0
user_1083,channel_1,what is this exercise/meditation called @HealthyGamer_GG,2022-07-15 14:04:56,14:04:56,0
user_819,channel_3,Hi,2022-07-15 15:16:22,15:16:22,10
user_66,channel_1,EZ,2022-07-15 15:29:10,15:29:10,0
user_769,channel_5,KEKW,2022-07-15 15:52:17,15:52:17,0
user_1089,channel_5,EZ Clap,2022-07-15 17:08:13,17:08:13,0
user_354,channel_2,crapy friends ._.,2022-07-15 17:32:21,17:32:21,0
user_810,channel_1,Pog,2022-07-15 17:59:16,17:59:16,0
user_571,channel_2,Sadge,2022-07-15 18:28:48,18:28:48,0
user_54,channel_2,blog is Hamlet pog,2022-07-15 19:49:50,19:49:50,0
user_36,channel_3,KEKW,2022-07-15 20:54:48,20:54:48,0
user_493,channel_4,SUS,2022-07-15 21:26:44,21:26:44,0
user_1073,channel_4,KEKW,2022-07-15 22:32:40,22:32:40,0
user_718,channel_1,widepeepoHappy,2022-07-16 00:06:37,00:06:37,0
